instance,chemin,url,nom,description,etoiles,forks,derniere_activite,archive,topics,score,axes,ia,requetes
gitlab.com,the-green-village/projects/pretaloger,https://gitlab.com/the-green-village/projects/pretaloger,pretaloger,Deprecated ABB EQMATIC is its own repository now under energy meters then electricity meters,0,3,2025-07-21,False,,2,energie,False,energy meter
gitlab.com,sadrm1010/framework,https://gitlab.com/sadrm1010/framework,REMix framework,The REMix framework for energy system optimization models,0,0,2025-07-31,False,,2,energie,False,model energy
gitlab.com,internetwide/sensible-taler,https://gitlab.com/internetwide/sensible-taler,Sensible Taler — Bullion. Energy. Focus. Dinosaur.,"Digital coins and online trading facilities for currencies that are fully backed in sustainable forms of value:  - Sensible Taler Bullion for precious metals - Sensible Taler Energy for tradable energy - Sensible Taler Focus for human attention - Sensible Taler Dinosaur for unexcavated fossil fuels",0,0,2025-08-13,False,"Gold, Silver, Taler, climate change, economics, energy, finance, fix-protocol, fossil-fuel phase out, gold standard, humanities, renewable energy, trading",2,energie,False,sustainable ai
gitlab.com,diw-evu/projects/prosumer-sector-coupling,https://gitlab.com/diw-evu/projects/prosumer-sector-coupling,Prosumer Sector Coupling,"The repository contains data and code from the preprint ""Effects of system-blind prosumers in energy models"". Preprint available on arXiv at https://arxiv.org/abs/2505.14186v1",0,0,2025-08-15,False,"Battery electric cars, Energy system modelling, Prosumage",2,energie,False,model energy
gitlab.com,sitedata/website-carbon-badges,https://gitlab.com/sitedata/website-carbon-badges,Website Carbon Badges,Badges to display your website's carbon emissions. - Work in progress!,0,0,2025-08-30,False,,2,carbone,False,carbon emissions
gitlab.com,jc-jacobe/power-walk-api,https://gitlab.com/jc-jacobe/power-walk-api,power-walk-api,"POWERWALK Web App API – A RESTful API built with Node.js and Express.js for managing student RFIDs and visualizing battery data from the POWERWALK Charging Station. It tracks battery percentage, electricity generated by Piezoelectric Transducer Tiles, and energy consumption by the POWERWALK Charging Station.",0,0,2025-09-01,False,,2,energie,False,energy consumption | power consumption
gitlab.inria.fr,guenneba/ecodiag,https://gitlab.inria.fr/guenneba/ecodiag,ecodiag,Ecodiag is an ecoinfo's web tool to evaluate GHG emissions related to IT devices.,0,1,2025-09-01,False,,2,carbone,False,ecodiag
gitlab.com,ayla74108/how-to-check-pesco-bill,https://gitlab.com/ayla74108/how-to-check-pesco-bill,how-to-check-pesco-bill,"This project provides an easy-to-use online platform for calculating and managing PESCO electricity bills. PESCO (Peshawar Electric Supply Company) supplies power to homes, businesses, and industries in northern Pakistan. With this project, users can quickly calculate their electricity bills, understand consumption patterns, and plan payments efficiently.  The content includes detailed guidance, tips, and tools for navigating PESCO billing systems. Users can check their bills online, compare monthly consumption, and gain insights to reduce energy costs.  Visit onlinepescobill.pk  to access the full PESCO bill calculator and make your electricity bill management fast, accurate, and convenient.",0,0,2025-09-03,False,"electricity bill, pesco bill calculator",2,energie,False,energy consumption | power consumption
gitlab.com,ssatyendras_public/tools/axosyn,https://gitlab.com/ssatyendras_public/tools/axosyn,axosyn,"AxOSyn is a standalone Python-based framework for modeling, characterizing, and exploring approximate arithmetic operators and their impact on PPA (performance/latency, energy/power, area/LUTs), as well as behavioral accuracy.",0,0,2025-09-25,False,"AI/ML, Approximate Computing, Low-power, circuits",2,energie,False,model energy
gitlab.com,0xcontributor/gamefi-ecosystem-platform-demo,https://gitlab.com/0xcontributor/gamefi-ecosystem-platform-demo,GameFi-Ecosystem-Platform-Demo,Innovative GameFi ecosystem that bridges traditional gaming with blockchain technology—a next-generation platform that transforms Steam gaming experiences into valuable Web3 rewards and sustainable digital economies.,0,0,2025-09-26,False,web3,2,carbone,False,sustainable ai
gitlab.com,xwu123/amiris,https://gitlab.com/xwu123/amiris,AMIRIS,**A**gent-based **M**arket model for the **I**nvestigation of **R**enewable and **I**ntegrated energy **S**ystems,0,0,2025-10-06,False,,2,energie,False,model energy
gitlab.com,prathameshnium/Solid-State-Physics-Calculators,https://gitlab.com/prathameshnium/Solid-State-Physics-Calculators,Solid-State-Physics-Calculators,"A collection of Python scripts for analyzing experimental data from solid-state physics, including calculations for activation energy (Arrhenius model) and charge transport parameters (Mott-VRH model).",0,0,2025-10-18,False,,2,energie,False,energy meter | model energy
gitlab.inria.fr,bernard1/ebm-cim-lipid,https://gitlab.inria.fr/bernard1/ebm-cim-lipid,lipid_turnover_energy_balance,"Supplementary datasets and codes for the manuscript ""Implication of lipid turnover for the control of energy balance"", S. Bernard and K.L. Spalding  This project contains:    - a mathematical implementation of the carbohydrate-insulin model (CIM) and an energy-in, energy-out version of the energy-balance model (EBM-IOM) with a component for lipid turnover dynamics.     - virtual clinical cohort datasets   - numerical simulation results      - script files to reproduce numerical simulations    - a script file to generate manuscript figures",0,0,2025-10-22,False,,2,energie,False,model energy
gitlab.com,LinaroLtd/training/energy-modeling-example,https://gitlab.com/LinaroLtd/training/energy-modeling-example,Energy Modeling Example,,0,0,2025-11-01,False,,2,energie,False,model energy
gitlab.com,hasan.banswarawala/carbon-footprint-tracker,https://gitlab.com/hasan.banswarawala/carbon-footprint-tracker,carbon-footprint-tracker,,0,0,2025-11-04,False,,2,"acv, carbone, mesure",False,carbon footprint | carbon tracker
gitlab.com,gears1763/acet-microgrid-modelling-workshop-24-nov-2025,https://gitlab.com/gears1763/acet-microgrid-modelling-workshop-24-nov-2025,ACET Microgrid Modelling Workshop 24 Nov 2025,"This is a repository of the presentation and supporting examples for the ""Open-Source Energy Modelling Tools"" session, part of the ACET Microgrid Modelling Workshop (24 Nov 2025).",0,0,2025-12-02,False,"Modelling and Simulations, microgrid, python3, renewable energy",2,energie,False,model energy
gitlab.com,simulations9070736/nr_energy_model,https://gitlab.com/simulations9070736/nr_energy_model,nr_energy_model,,0,0,2025-12-10,False,,2,energie,False,model energy
gitlab.com,data/d/openml/45716,https://gitlab.com/data/d/openml/45716,openml-45716,OpenML dataset: ThermalPowerConsumptionMarsExpress60 https://www.openml.org/d/45716,0,0,2025-12-11,False,"datagit, dataset, openml, parquet, tabular",2,energie,False,power consumption
gitlab.irit.fr,sepia-pub/open-science/expe-replay-feedback,https://gitlab.irit.fr/sepia-pub/open-science/expe-replay-feedback,Expe replay feedback,"Published in FGCS in 2024:   Maël Madon, Georges da Costa, Jean-Marc Pierson. Replay with Feedback: How does the performance of HPC system impact user submission behavior?. Future Generation Computer Systems, 2024, 155, pp.66-79. ⟨[10.1016/j.future.2024.01.024](https://dx.doi.org/10.1016/j.future.2024.01.024)⟩. ⟨[hal-04432711](https://hal.science/hal-04432711v1)⟩  Artefact: https://gitlab.irit.fr/sepia-pub/open-science/expe-replay-feedback/-/tree/fgcs-2024",0,0,2025-12-23,False,"data center, distributed systems, scheduling, simulation, workload analysis",2,carbone,False,impact ia
gitlab.com,my-data-science-projects/energy-use,https://gitlab.com/my-data-science-projects/energy-use,energy-use,"Analyzes energy use trends through a Python Jupyter Notebook using real‑world datasets. The workflow includes data cleaning, exploratory analysis and visualization to uncover patterns in consumption. This project demonstrates strong skills in data manipulation, self‑documented code and result communication.",0,0,2026-03-18,False,,2,energie,False,energy consumption
gitlab.com,kamalbuilds/ecoguardian,https://gitlab.com/kamalbuilds/ecoguardian,ecoguardian,Carbon-aware SDLC orchestrator using GitLab Duo Agent Platform. 4-agent flow with MCP server for real-time carbon intensity data across 21 GCP regions.,0,0,2026-03-25,False,,2,carbone,False,carbon aware | carbon intensity
gitlab.huma-num.fr,prison_numerique/prison_numerique.gitpages.huma-num.fr,https://gitlab.huma-num.fr/prison_numerique/prison_numerique.gitpages.huma-num.fr,prison_numerique.gitpages.huma-num.fr,,0,0,2026-04-16,False,,2,carbone,False,ges numerique
gitlab.com,openos-project/kde-ecosystem-deving/kde-groups/office/calligraplan,https://gitlab.com/openos-project/kde-ecosystem-deving/kde-groups/office/calligraplan,Calligra Plan,Project management application,0,0,2026-04-23,False,,2,energie,False,rapl
gitlab.com,diegodukao/nostraplata-backend,https://gitlab.com/diegodukao/nostraplata-backend,nostraplata-backend,Backend server for nostra-plata (written in Flask),0,0,2026-04-24,False,,2,energie,False,rapl
gitlab.com,Florent-H/bemsrgts,https://gitlab.com/Florent-H/bemsrgts,bemsrgts,Surrogate models of building energy models,0,0,2026-05-06,False,,2,energie,False,model energy
gitlab.com,ruchika-11/axionic_dark_energy_model,https://gitlab.com/ruchika-11/axionic_dark_energy_model,Axionic_Dark_Energy_Model,,0,0,2026-05-22,False,,2,energie,False,model energy
gitlab.com,fayseln/energy-usage-forecasting,https://gitlab.com/fayseln/energy-usage-forecasting,energy-usage-forecasting,A complete energy consumption forecasting project using ML and time series models.,0,0,2026-05-30,False,,2,energie,False,energy consumption | model energy
gitlab.com,phamquocan24/Scrapling,https://gitlab.com/phamquocan24/Scrapling,Scrapling,🕷️ An adaptive Web Scraping framework that handles everything from a single request to a full-scale crawl!,0,0,2026-06-03,False,,2,energie,False,rapl
gitlab.inria.fr,dynres/applications/carbonaware-examples,https://gitlab.inria.fr/dynres/applications/carbonaware-examples,CarbonAware-Examples,,0,0,2026-06-10,False,,2,carbone,False,carbon aware
gitlab.huma-num.fr,datasphere/doc/prez/ecosystem,https://gitlab.huma-num.fr/datasphere/doc/prez/ecosystem,Ecosystem,"This ecosystem, as [presented](https://datasphere.gitpages.huma-num.fr/doc/prez/ecosystem) to the [ANF Huma-Num 2026](https://docs.numerique.gouv.fr/docs/c4602f00-d045-4eb2-850e-dc4ad2dcfff7/): architecture, driving vision, stakes, benefits.  [Présentation](https://datasphere.gitpages.huma-num.fr/doc/prez/ecosystem) à l'[ANF Huma-Num 2026](https://docs.numerique.gouv.fr/docs/c4602f00-d045-4eb2-850e-dc4ad2dcfff7/) de cet écosystème : architecture, vision sous-jacente, enjeux et bénéfices.",0,0,2026-06-11,False,,2,carbone,False,ges numerique
gitlab.com,amirj5353/api-gestiondebibliothequenumerique,https://gitlab.com/amirj5353/api-gestiondebibliothequenumerique,API-GestionDeBibliothequeNumérique,,0,0,2026-07-02,False,,2,carbone,False,ges numerique
gitlab.com,abhishekdaygavhane/ecotrack-carbon-tracker,https://gitlab.com/abhishekdaygavhane/ecotrack-carbon-tracker,ecotrack-carbon-tracker,Carbon Footprint Tracker | Flask + SQLite | Hackathon Project,0,0,2026-07-04,False,,2,"acv, carbone, mesure",False,carbon footprint | carbon tracker
gitlab.com,simbios/20min-optimisation-env,https://gitlab.com/simbios/20min-optimisation-env,20min-optimisation-env,"Répo pour démarrer la présentation ""20 mintues pour réduire l'empreinte envionnementale d'un site"" https://simbios.fr/blog/2024/02/01/dix-min-pour-reduire-empreinte-environnementale-site",0,0,2026-07-20,False,,2,acv,False,empreinte environnementale
gitlab.com,iheb_benothmen/api-de-gestion-de-bibliotheque-numerique,https://gitlab.com/iheb_benothmen/api-de-gestion-de-bibliotheque-numerique,API de gestion de bibliothèque numérique,,0,0,2026-07-20,False,,2,carbone,False,ges numerique
gitlab.com,cyyeong/shim-gitlab-rag-test-sample-agv-fleet-api,https://gitlab.com/cyyeong/shim-gitlab-rag-test-sample-agv-fleet-api,shim-gitlab-rag-test-sample-agv-fleet-api,"AGV fleet management API (Go, HTTP + client package). Cross-repo contract provider. RAG cross-repo contract-impact & code-review test sample. NON-MAIN branches contain intentional vulnerabilities & breaking changes by design.",0,0,2026-07-24,False,,2,carbone,False,impact ia
gitlab.com,cyyeong/shim-gitlab-rag-test-sample-agv-cli,https://gitlab.com/cyyeong/shim-gitlab-rag-test-sample-agv-cli,shim-gitlab-rag-test-sample-agv-cli,AGV operator CLI 'fleetctl' (Go). Cross-repo consumer of the fleet API. RAG cross-repo contract-impact & code-review test sample. NON-MAIN branches contain intentional vulnerabilities & breaking changes by design.,0,0,2026-07-24,False,,2,carbone,False,impact ia
gitlab.com,cyyeong/shim-gitlab-rag-test-sample-agv-db,https://gitlab.com/cyyeong/shim-gitlab-rag-test-sample-agv-db,shim-gitlab-rag-test-sample-agv-db,AGV shared PostgreSQL schema & migrations (SQL). Cross-repo schema contract provider. RAG cross-repo contract-impact & code-review test sample. NON-MAIN branches contain intentional vulnerabilities & breaking changes by design.,0,0,2026-07-24,False,,2,carbone,False,impact ia
gitlab.com,cyyeong/shim-gitlab-rag-test-sample-agv-dashboard,https://gitlab.com/cyyeong/shim-gitlab-rag-test-sample-agv-dashboard,shim-gitlab-rag-test-sample-agv-dashboard,AGV fleet operations dashboard (React 19 + TypeScript + Vite). RAG cross-repo contract-impact & code-review test sample. NON-MAIN branches contain intentional vulnerabilities & breaking changes by design.,0,0,2026-07-24,False,,2,carbone,False,impact ia
gitlab.com,cyyeong/shim-gitlab-rag-test-sample-agv-warehouse-svc,https://gitlab.com/cyyeong/shim-gitlab-rag-test-sample-agv-warehouse-svc,shim-gitlab-rag-test-sample-agv-warehouse-svc,AGV warehouse/inventory service (Java 21 + Spring Boot). Cross-repo contract provider. RAG cross-repo contract-impact & code-review test sample. NON-MAIN branches contain intentional vulnerabilities & breaking changes by design.,0,0,2026-07-24,False,,2,carbone,False,impact ia
gitlab.in2p3.fr,energy4climate/public/e4c-remap,https://gitlab.in2p3.fr/energy4climate/public/e4c-remap,E4C REMAP,"Accessible and user-friendly geospatial database designed to support the analysis and development of RE studies in France and the European Union. It is structured in a 1 km × 1 km grid that displays data on various variables, resulting from statistical analysis. It includes key regulatory restrictions summarized in land use categories as well as relevant technical data on onshore technologies. It is compatible with GIS systems and energy models, allowing it to be integrated into planning tools at multiple scales. The structure and presentation of data enable potential studies and tests to be carried out under different regulatory scenarios, in addition to analysis of priority areas, ensuring complete spatial coverage and easy-to-interpret results.",0,0,2026-07-24,False,,2,energie,False,model energy
gitlab.com,tanderberg/hanlon,https://gitlab.com/tanderberg/hanlon,hanlon,"HaNLON is a package of C++ libraries and programs used to simulate the dynamics of electroweak interactions in the really low energy limit. The physics is a straightforward application of effective field theory to the standard model of electroweak interactions, so needless to say it's crackpot material which will get you banned from astro-ph, should anyone catch you with it.  You've been warned.   HaNLON is of course named after the eponymous razor (http://en.wikipedia.org/wiki/Hanlon's_razor), but for acronym addicts, ""HaNLON"" expands to Hamiltonian Non-Linear Open Numerics.  HaNLON's core components are lattice and stencil objects. Specialized programs built on this common core are used to seed initial field configurations, relax and optimize them, convert them from polar to Cartesian coordinates, evolve them in time, and analyze the results. Field data is passed between the different programs using legacy ASCII VTK format files for portability, ease of inspection (any text editor capable of handling large text files will do) and visualization (using e.g. ParaView or VisIt).   All HaNLON programs run from the command line and should require little effort to build and use on common computing platforms (*nix, Windows, Mac). Build scripts for the standard GNU/Linux C++ toolchain are included in the source distribution.",0,0,2026-08-02,False,,2,energie,False,model energy
gitlab.com,francesco.urdih/raplan,https://gitlab.com/francesco.urdih/raplan,RaPlan,Adding functionality interruptible on new commit,0,0,2026-08-07,False,,2,energie,False,rapl
gitlab.com,ryax-tech/workflows/cloud-price-catalog,https://gitlab.com/ryax-tech/workflows/cloud-price-catalog,cloud-price-catalog,"Ryax/MOS workflows for curating resource pricing and energy data, building catalog/model artifacts, and publishing latest S3 outputs.",0,0,2026-08-07,False,,2,energie,False,model energy
gitlab.huma-num.fr,humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/mai68-iiif,https://gitlab.huma-num.fr/humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/mai68-iiif,mai68-iiif,"Catalogue IIIF des archives de Mai 68 conservées à l’Humathèque Condorcet (Humathèque Condorcet, Archives du Centre d’Histoire Sociale des mondes contemporains (Paris I), Fonds Mai 68) numérisées le cadre du projet Collex-Persée Mai@ar.  https://humatheque-condorcet.gitpages.huma-num.fr/outils-numeriques/diffusion-et-valorisation/mai68-iiif/",0,0,2026-08-26,False,IIIF,2,carbone,False,ges numerique
gitlab.huma-num.fr,humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/bhoutan-iiif,https://gitlab.huma-num.fr/humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/bhoutan-iiif,bhoutan-iiif,"Catalogue IIIF des planches et diapositives du Bhoutan issues du fonds Françoise Pommaret, conservé à l'Humathèque Condorcet, Archives du Centre de recherche sur les civilisations de l'Asie orientale (CRCAO), 11 ARCH. Numérisations réalisées dans le cadre de la conservation et de la diffusion du fonds.  https://humatheque-condorcet.gitpages.huma-num.fr/outils-numeriques/diffusion-et-valorisation/bhoutan-iiif/",0,0,2026-08-31,False,IIIF,2,carbone,False,ges numerique
gitlab.huma-num.fr,humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/pralong-iiif,https://gitlab.huma-num.fr/humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/pralong-iiif,pralong-iiif,"Catalogue IIIF des diapositives du fonds Annie Pralong, conservé à l'Humathèque Condorcet, Archives de l'Ecole Pratique des Hautes Etudes (EPHE), Fonds Annie Pralong, EPHE CGM PA. Numérisations réalisées dans le cadre du projet Résilience.  https://humatheque-condorcet.gitpages.huma-num.fr/outils-numeriques/diffusion-et-valorisation/pralong-iiif",0,0,2026-09-02,False,IIIF,2,carbone,False,ges numerique
gitlab.huma-num.fr,humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/broquet-iiif,https://gitlab.huma-num.fr/humatheque-condorcet/outils-numeriques/diffusion-et-valorisation/broquet-iiif,broquet-iiif,"Catalogue IIIF du fonds photographique de Charles Broquet (1876-1964).  https://humatheque-condorcet.gitpages.huma-num.fr/outils-numeriques/diffusion-et-valorisation/broquet-iiif/",0,0,2026-09-04,False,IIIF,2,carbone,False,ges numerique
